stuUserId,examinationId,startDatetime,questionId,questionType,knowledgeTagIds,scorePercentage
134,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
135,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
136,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
139,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
140,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
141,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
145,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
146,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
148,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
149,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
150,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
151,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
153,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
154,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
156,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
157,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
158,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
160,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
161,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
162,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
163,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
165,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
166,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
169,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
170,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
173,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
176,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
177,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
179,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
180,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
182,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
185,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
186,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
187,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
188,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
190,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
191,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
192,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
193,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
194,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
195,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
196,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
197,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
199,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
200,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
203,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
204,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
205,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
206,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
207,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
208,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
209,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
210,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.0
211,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
212,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
213,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
214,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.0
218,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
219,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
221,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
222,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
227,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
230,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
233,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
234,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
236,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
237,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
238,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
239,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
240,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
241,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
243,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
244,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
245,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
246,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
247,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
248,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
249,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
250,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
251,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
252,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
253,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
254,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
255,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
256,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
257,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
258,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
259,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
260,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
261,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
262,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
264,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
266,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
268,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
269,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
271,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
272,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
273,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
274,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
275,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
279,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
280,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
282,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",0.4
285,2668,2022-03-06 14:57:00,1MCR2OM553,MCHOICE,"[""268174""]",1.0
82,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
84,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
85,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
86,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
87,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
88,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
89,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
90,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
91,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
92,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
93,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
94,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
95,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
96,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
97,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
98,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
99,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
101,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
102,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
103,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
104,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
105,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
106,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
107,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
108,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
109,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
110,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
112,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
113,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
114,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
115,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.5
118,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
119,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
120,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
123,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
125,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
127,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
129,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
133,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
134,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
135,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
136,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
139,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
140,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
141,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
145,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
146,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
148,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
149,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
150,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
151,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
153,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
154,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
156,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
157,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
158,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
160,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
161,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
162,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
163,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
165,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
166,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
169,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
170,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
173,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.5
176,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
177,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
179,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
180,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.5
182,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
185,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
186,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
187,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
188,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
190,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
191,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
192,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
193,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
194,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.5
195,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
196,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
197,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
199,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
200,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
203,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
204,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
205,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
206,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
207,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
208,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
209,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
210,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
211,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
212,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
213,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
214,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.5
218,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.5
219,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
221,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
222,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
227,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
230,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
233,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
234,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.5
236,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
237,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
238,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
239,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
240,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
241,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
243,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
244,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
245,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
246,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
247,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
248,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
249,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
250,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
251,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
252,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
253,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
254,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
255,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
256,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
257,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
258,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
259,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
260,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.916667
261,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
262,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
264,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.5
266,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
268,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
269,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.583333
271,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.166667
272,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.75
273,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.833333
274,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
275,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
279,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
280,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
282,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",0.666667
285,2668,2022-03-06 14:57:00,1MCR2OM555,SHORTANSWER,"[""268413""]",1.0
82,2668,2022-03-06 14:57:00,1MCR2OM55A,SCHOICE,"[""268264""]",1.0
84,2668,2022-03-06 14:57:00,1MCR2OM55A,SCHOICE,"[""268264""]",1.0
85,2668,2022-03-06 14:57:00,1MCR2OM55A,SCHOICE,"[""268264""]",1.0
86,2668,2022-03-06 14:57:00,1MCR2OM55A,SCHOICE,"[""268264""]",1.0
87,2668,2022-03-06 14:57:00,1MCR2OM55A,SCHOICE,"[""268264""]",1.0
88,2668,2022-03-06 14:57:00,1MCR2OM55A,SCHOICE,"[""268264""]",1.0
89,2668,2022-03-06 14:57:00,1MCR2OM55A,SCHOICE,"[""268264""]",1.0
90,2668,2022-03-06 14:57:00,1MCR2OM55A,SCHOICE,"[""268264""]",1.0
