stuUserId,examinationId,startDatetime,questionId,questionType,knowledgeTagIds,scorePercentage
83,511,10/31/20 13:08,1KUQ6OHDTX,SCHOICE,"[""268350""]",1
83,511,10/31/20 13:08,1KUQ6OHDU0,FILLBLANK,"[""268127""]",1
83,511,10/31/20 13:08,1KUQ6OHDU6,MCHOICE,"[""268347""]",1
83,511,10/31/20 13:08,1KUQ6OHDUA,SHORTANSWER,"[""268350""]",0.857143
83,511,10/31/20 13:08,1KUQ6OHDUC,SCHOICE,"[""268362""]",1
83,511,10/31/20 13:08,1KUQ6OHDUD,SHORTANSWER,"[""268346"", ""268360""]",0.25
83,511,10/31/20 13:08,1KUQ6OHDUI,SCHOICE,"[""268353""]",1
83,511,10/31/20 13:08,1KUQ6OHDUJ,MCHOICE,"[""268030""]",1
83,511,10/31/20 13:08,1KUQ6OHDUL,SHORTANSWER,"[""268346"", ""268360""]",0.375
83,511,10/31/20 13:08,1KUQ6OHDUM,SHORTANSWER,"[""268132"", ""268133""]",0.785714
83,511,10/31/20 13:08,1KUQ6OHDUO,SCHOICE,"[""268347""]",1
83,511,10/31/20 13:08,1KUQ6OHDUR,SCHOICE,"[""268353""]",1
83,519,11/7/20 8:32,1KVHYWPOHG,FILLBLANK,"[""268360""]",0
83,519,11/7/20 8:32,1KVHYWPOHH,SCHOICE,"[""268024""]",1
83,519,11/7/20 8:32,1KVHYWPOHK,SHORTANSWER,"[""268362""]",0.75
83,519,11/7/20 8:32,1KVHYWPOHN,MCHOICE,"[""268030""]",1
83,519,11/7/20 8:32,1KVHYWPOHP,SHORTANSWER,"[""268132"", ""268134""]",1
83,519,11/7/20 8:32,1KVHYWPOHS,MCHOICE,"[""268118""]",1
83,519,11/7/20 8:32,1KVHYWPOHY,SCHOICE,"[""268133""]",1
83,519,11/7/20 8:32,1KVHYWPOI1,SCHOICE,"[""268353""]",1
83,519,11/7/20 8:32,1KVHYWPOI4,SCHOICE,"[""268347""]",1
83,519,11/7/20 8:32,1KVHYWPOI6,FILLBLANK,"[""268127""]",1
83,519,11/7/20 8:32,1KVHYWPOI7,SHORTANSWER,"[""268094""]",1
83,519,11/7/20 8:32,1KVHYWPOIA,SCHOICE,"[""268133"", ""268125""]",1
83,519,11/7/20 8:32,1KVHYWPOIB,SCHOICE,"[""268029""]",1
83,519,11/7/20 8:32,1KVHYWPOIC,SHORTANSWER,"[""268360""]",1
83,519,11/7/20 8:32,1KVHYWPOID,SCHOICE,"[""268350""]",1
83,519,11/7/20 8:32,1KVHYWPOIH,FILLBLANK,"[""268347""]",1
83,519,11/7/20 8:32,1KVHYWPOIM,FILLBLANK,"[""268347""]",1
83,519,11/7/20 8:32,1KVHYWPOIR,SCHOICE,"[""268094""]",1
83,567,11/21/20 9:56,1KWTLL3WG1,SCHOICE,"[""268125"", ""268127""]",1
83,567,11/21/20 9:56,1KWTLL3WG4,FILLBLANK,"[""268028""]",0
83,567,11/21/20 9:56,1KWTLL3WG9,MCHOICE,"[""268350""]",1
83,567,11/21/20 9:56,1KWTLL3WGA,SHORTANSWER,"[""268346"", ""268356""]",0.5
83,567,11/21/20 9:56,1KWTLL3WGB,SHORTANSWER,"[""268118""]",1
83,567,11/21/20 9:56,1KWTLL3WGD,SCHOICE,"[""268350""]",1
83,567,11/21/20 9:56,1KWTLL3WGG,MCHOICE,"[""268357""]",0.6
83,567,11/21/20 9:56,1KWTLL3WGH,SHORTANSWER,"[""268352"", ""268356""]",0.916667
83,567,11/21/20 9:56,1KWTLL3WGJ,SCHOICE,"[""268118""]",1
83,567,11/21/20 9:56,1KWTLL3WGL,FILLBLANK,"[""268350""]",1
83,567,11/21/20 9:56,1KWTLL3WGO,FILLBLANK,"[""268133""]",1
83,567,11/21/20 9:56,1KWTLL3WGP,SCHOICE,"[""268353""]",1
83,567,11/21/20 9:56,1KWTLL3WGU,SCHOICE,"[""268132""]",1
83,567,11/21/20 9:56,1KWTLL3WGV,SCHOICE,"[""268056""]",1
83,567,11/21/20 9:56,1KWTLL3WGX,FILLBLANK,"[""268347""]",1
83,567,11/21/20 9:56,1KWTLL3WH1,SCHOICE,"[""268029""]",1
83,567,11/21/20 9:56,1KWTLL3WH2,SHORTANSWER,"[""268133"", ""268132""]",0.833333
83,567,11/21/20 9:56,1KWTLL3WH3,MCHOICE,"[""268125""]",1
83,567,11/21/20 9:56,1KWTLL3WH7,SCHOICE,"[""268118""]",0
83,567,11/21/20 9:56,1KWTLL3WH8,SHORTANSWER,"[""268132""]",0.666667
83,567,11/21/20 9:56,1KWTLL3WH9,MCHOICE,"[""268110""]",1
83,567,11/21/20 9:56,1KWTLL3WHA,SHORTANSWER,"[""268357"", ""268024""]",1
83,595,11/28/20 13:15,1KXTBLEKVP,SCHOICE,"[""268039""]",0
83,595,11/28/20 13:15,1KXTBLEKVZ,SCHOICE,"[""268104""]",1
83,595,11/28/20 13:15,1KXTBLEKW4,SCHOICE,"[""268101""]",1
83,595,11/28/20 13:15,1KXTBLEKW5,SCHOICE,"[""268103""]",0
83,595,11/28/20 13:15,1KXTBLEKWA,SCHOICE,"[""268052""]",1
83,595,11/28/20 13:15,1KXTBLEKWF,SCHOICE,"[""268106""]",1
83,595,11/28/20 13:15,1KXTBLEKWI,SCHOICE,"[""268101""]",1
83,595,11/28/20 13:15,1KXTBLEL53,FILLBLANK,"[""268090""]",0
83,595,11/28/20 13:15,1KXTBLEL58,MCHOICE,"[""268353""]",1
83,595,11/28/20 13:15,1KXTBLEL5M,SHORTANSWER,"[""268106"", ""268104""]",0.25
83,595,11/28/20 13:15,1KXTBLEL5U,MCHOICE,"[""268126"", ""268129"", ""268030""]",1
83,595,11/28/20 13:15,1KXTBLEL5W,SHORTANSWER,"[""268132"", ""268095"", ""268125"", ""268128""]",0.428571
83,595,11/28/20 13:15,1KXTBLEL5Y,FILLBLANK,"[""268106""]",1
83,595,11/28/20 13:15,1KXTBLEL61,FILLBLANK,"[""268118""]",1
83,595,11/28/20 13:15,1KXTBLEL63,SHORTANSWER,"[""268101"", ""268104""]",0.714286
83,668,12/26/20 10:12,1L10FECY1T,MCHOICE,"[""268086""]",1
83,668,12/26/20 10:12,1L10FECY1U,SHORTANSWER,"[""268346"", ""268360""]",0.928571
83,668,12/26/20 10:12,1L10FECY1X,SCHOICE,"[""268350"", ""268362""]",1
83,668,12/26/20 10:12,1L10FECY22,SCHOICE,"[""268024""]",1
83,668,12/26/20 10:12,1L10FECY28,SCHOICE,"[""268104""]",1
83,668,12/26/20 10:12,1L10FECY2C,FILLBLANK,"[""268104""]",0
83,668,12/26/20 10:12,1L10FECY2F,FILLBLANK,"[""268062""]",1
83,668,12/26/20 10:12,1L10FECY2G,SCHOICE,"[""268163""]",1
83,668,12/26/20 10:12,1L10FECY2H,SCHOICE,"[""268127""]",1
83,668,12/26/20 10:12,1L10FECY2I,FILLBLANK,"[""268237""]",0
83,668,12/26/20 10:12,1L10FECY2K,SHORTANSWER,"[""268132""]",1
83,668,12/26/20 10:12,1L10FECY2O,MCHOICE,"[""268353""]",1
83,668,12/26/20 10:12,1L10FECY2S,SCHOICE,"[""268353""]",1
83,668,12/26/20 10:12,1L10FECY2U,FILLBLANK,"[""268165""]",1
83,668,12/26/20 10:12,1L10FECY2Z,SHORTANSWER,"[""268101""]",0.714286
83,668,12/26/20 10:12,1L10FECY30,SCHOICE,"[""268036""]",1
83,668,12/26/20 10:12,1L10FECY31,MCHOICE,"[""268166""]",1
83,882,3/6/21 0:00,1L8IBWLJJG,MCHOICE,"[""268217""]",1
83,882,3/6/21 0:00,1L8IBWLJJH,SCHOICE,"[""268217""]",1
83,882,3/6/21 0:00,1L8IBWLJJI,FILLBLANK,"[""268217""]",0
83,882,3/6/21 0:00,1L8IBWLJJJ,SCHOICE,"[""268216""]",1
83,882,3/6/21 0:00,1L8IBWLJJK,SCHOICE,"[""268166""]",1
83,882,3/6/21 0:00,1L8IBWLJJL,FILLBLANK,"[""268237""]",0
83,882,3/6/21 0:00,1L8IBWLJJQ,SHORTANSWER,"[""268217""]",1
83,882,3/6/21 0:00,1L8IBWLJJR,FILLBLANK,"[""268217""]",1
83,882,3/6/21 0:00,1L8IBWLJJS,SHORTANSWER,"[""268217""]",1
83,882,3/6/21 0:00,1L8IBWLJJT,SCHOICE,"[""268197"", ""268196""]",1
83,882,3/6/21 0:00,1L8IBWLJJU,SCHOICE,"[""268217""]",1
83,882,3/6/21 0:00,1L8IBWLJJV,FILLBLANK,"[""268216""]",1
83,882,3/6/21 0:00,1L8IBWLJJW,SHORTANSWER,"[""268133"", ""268126""]",1
83,882,3/6/21 0:00,1L8IBWLJJX,MCHOICE,"[""268350""]",1
83,882,3/6/21 0:00,1L8IBWLJK3,MCHOICE,"[""268118""]",1
83,882,3/6/21 0:00,1L8IBWLJK4,SCHOICE,"[""268216""]",1
83,882,3/6/21 0:00,1L8IBWLJKB,SHORTANSWER,"[""268106"", ""268103""]",1
83,882,3/6/21 0:00,1L8IBWLJKE,SCHOICE,"[""268104"", ""268084""]",1
83,882,3/6/21 0:00,1L8IBWLJKH,SHORTANSWER,"[""268127""]",1
83,882,3/6/21 0:00,1L8IBWLJKI,SCHOICE,"[""268126""]",1
83,882,3/6/21 0:00,1L8IBWLJKL,SHORTANSWER,"[""268346"", ""268356""]",1
83,920,3/10/21 13:19,1L9658SPZS,SCHOICE,"[""268201""]",1
83,920,3/10/21 13:19,1L9658SPZU,FILLBLANK,"[""268134""]",0
83,920,3/10/21 13:19,1L9658SPZV,SCHOICE,"[""268196""]",1
83,920,3/10/21 13:19,1L9658SQ0C,SCHOICE,"[""268217""]",0
83,920,3/10/21 13:19,1L9658SQ0H,SCHOICE,"[""268203""]",1
83,920,3/10/21 13:19,1L9658SQ0Q,SCHOICE,"[""268217""]",0
83,920,3/10/21 13:19,1L9658SQ0T,SCHOICE,"[""268213""]",1
83,920,3/10/21 13:19,1L9658SQV5,MCHOICE,"[""268103""]",1
83,945,3/13/21 8:19,1L9I1WW743,SCHOICE,"[""268217""]",1
83,945,3/13/21 8:19,1L9I1WW744,FILLBLANK,"[""268347""]",1
83,945,3/13/21 8:19,1L9I1WW745,SCHOICE,"[""268240""]",1
83,945,3/13/21 8:19,1L9I1WW749,FILLBLANK,"[""268566""]",1
83,945,3/13/21 8:19,1L9I1WW74B,SCHOICE,"[""268117""]",1
83,945,3/13/21 8:19,1L9I1WW74D,SCHOICE,"[""268165""]",1
83,945,3/13/21 8:19,1L9I1WW74F,SCHOICE,"[""268201""]",1
83,945,3/13/21 8:19,1L9I1WW74I,SCHOICE,"[""268024""]",1
83,945,3/13/21 8:19,1L9I1WW74J,SHORTANSWER,"[""268362""]",1
83,945,3/13/21 8:19,1L9I1WW74M,FILLBLANK,"[""268196""]",1
83,945,3/13/21 8:19,1L9I1WW74N,SHORTANSWER,"[""268133"", ""268132""]",1
83,945,3/13/21 8:19,1L9I1WW74O,SCHOICE,"[""268347""]",1
83,945,3/13/21 8:19,1L9I1WW74R,MCHOICE,"[""268527""]",1
83,945,3/13/21 8:19,1L9I1WW74S,MCHOICE,"[""268133""]",1
83,945,3/13/21 8:19,1L9I1WW74U,SCHOICE,"[""268216""]",1
83,945,3/13/21 8:19,1L9I1WW74V,FILLBLANK,"[""268132"", ""268217""]",1
83,945,3/13/21 8:19,1L9I1WW74W,SHORTANSWER,"[""268026""]",1
83,945,3/13/21 8:19,1L9I1WW752,SHORTANSWER,"[""268132"", ""268217""]",0.5
83,945,3/13/21 8:19,1L9I1WW754,MCHOICE,"[""268191""]",1
83,945,3/13/21 8:19,1L9I1WW756,SHORTANSWER,"[""268195"", ""268194""]",1
83,945,3/13/21 8:19,1L9I1WW758,MCHOICE,"[""268103""]",0
83,945,3/13/21 8:19,1L9I1WW75C,SHORTANSWER,"[""268103""]",0.5
83,969,3/17/21 0:00,1LA1WD25ML,SCHOICE,"[""268217""]",1
83,969,3/17/21 0:00,1LA1WD25MM,SCHOICE,"[""268194""]",1
83,969,3/17/21 0:00,1LA1WD25MQ,SCHOICE,"[""268196""]",1
83,969,3/17/21 0:00,1LA1WD25N9,FILLBLANK,"[""268237""]",1
83,969,3/17/21 0:00,1LA1WD25NC,FILLBLANK,"[""268106""]",1
83,969,3/17/21 0:00,1LA1WD25ND,SCHOICE,"[""268133""]",1
83,969,3/17/21 0:00,1LA1WD25NJ,SCHOICE,"[""268216""]",1
83,969,3/17/21 0:00,1LA1WD25NV,SCHOICE,"[""268024""]",0
83,1025,3/24/21 12:27,1LATOLAHEL,FILLBLANK,"[""268216""]",1
83,1025,3/24/21 12:27,1LATOLAHER,MCHOICE,"[""268216""]",1
83,1025,3/24/21 12:27,1LATOLAHEU,SCHOICE,"[""268216""]",1
83,1025,3/24/21 12:27,1LATOLAHEV,MCHOICE,"[""268217""]",1
83,1025,3/24/21 12:27,1LATOLAHF5,SCHOICE,"[""268202"", ""268201""]",1
83,1025,3/24/21 12:27,1LATOLAHF7,SCHOICE,"[""268085""]",0
83,1025,3/24/21 12:27,1LATOLAHFC,SCHOICE,"[""268194""]",1
83,1025,3/24/21 12:27,1LATOLAHFD,SCHOICE,"[""268086""]",0
83,1025,3/24/21 12:27,1LATOLAHFE,SCHOICE,"[""268217""]",0
83,1025,3/24/21 12:27,1LATOLAHFJ,FILLBLANK,"[""268350""]",0
83,1033,3/27/21 0:00,1LB1MDCSMZ,SCHOICE,"[""268165"", ""268166""]",1
83,1033,3/27/21 0:00,1LB1MDCSN4,SCHOICE,"[""268240""]",1
83,1033,3/27/21 0:00,1LB1MDCSO3,SCHOICE,"[""268217""]",1
83,1033,3/27/21 0:00,1LB1MDCSOB,SCHOICE,"[""268216""]",1
83,1045,3/31/21 20:32,1LBHHXHJMO,SCHOICE,"[""268068""]",0
83,1045,3/31/21 20:32,1LBHHXHJMU,SCHOICE,"[""268024""]",1
83,1045,3/31/21 20:32,1LBHHXHJN0,SCHOICE,"[""268216""]",1
83,1045,3/31/21 20:32,1LBHHXHJN1,MCHOICE,"[""268104""]",1
83,1045,3/31/21 20:32,1LBHHXHJN6,FILLBLANK,"[""268104""]",1
83,1045,3/31/21 20:32,1LBHHXHJN8,SCHOICE,"[""268190""]",0
83,1045,3/31/21 20:32,1LBHHXHJNC,SCHOICE,"[""268362""]",1
83,1045,3/31/21 20:32,1LBHHXHJND,MCHOICE,"[""268240""]",1
83,1045,3/31/21 20:32,1LBHHXHJNZ,SCHOICE,"[""268216""]",1
83,1064,4/3/21 10:14,1LBTELL3I3,SCHOICE,"[""268350""]",1
83,1064,4/3/21 10:14,1LBTELL3I6,SCHOICE,"[""268093""]",1
83,1064,4/3/21 10:14,1LBTELL3I8,SCHOICE,"[""268217""]",1
83,1064,4/3/21 10:14,1LBTELL3IF,SCHOICE,"[""268358""]",1
83,1064,4/3/21 10:14,1LBTELL3IJ,SCHOICE,"[""268195""]",1
83,1064,4/3/21 10:14,1LBTELL3IL,MCHOICE,"[""268101""]",1
83,1064,4/3/21 10:14,1LBTELL3IO,MCHOICE,"[""268217""]",1
83,1064,4/3/21 10:14,1LBTELL3IP,FILLBLANK,"[""268237""]",1
83,1064,4/3/21 10:14,1LBTELL3IX,MCHOICE,"[""268088""]",0.4
83,1064,4/3/21 10:14,1LBTELL3J0,MCHOICE,"[""268068""]",0.4
83,1064,4/3/21 10:14,1LBTELL3J1,SCHOICE,"[""268216""]",0
83,1064,4/3/21 10:14,1LBTELL3J5,FILLBLANK,"[""268024""]",1
83,1064,4/3/21 10:14,1LBTELL3J6,SCHOICE,"[""268166""]",1
83,1064,4/3/21 10:14,1LBTELL3J7,SCHOICE,"[""268101""]",1
83,1064,4/3/21 10:14,1LBTELL3JA,FILLBLANK,"[""268217""]",0
83,1064,4/3/21 10:14,1LBTELL3KX,SHORTANSWER,"[""268052"", ""268104""]",0.083333
83,1064,4/3/21 10:14,1LBTELL3L3,SHORTANSWER,"[""268356"", ""268360""]",0.583333
83,1064,4/3/21 10:14,1LBTELL3LD,SHORTANSWER,"[""268132""]",1
83,1064,4/3/21 10:14,1LBTELL3LQ,SHORTANSWER,"[""268207"", ""268202""]",0.8
83,1064,4/3/21 10:14,1LBTELL3LS,SHORTANSWER,"[""268201"", ""268202""]",1
83,1064,4/3/21 10:14,1LBTELL3LZ,SHORTANSWER,"[""268106"", ""268101""]",0.833333
83,1084,4/7/21 8:12,1LCD91R0GG,SCHOICE,"[""268090""]",0
83,1084,4/7/21 8:12,1LCD91R0GO,SCHOICE,"[""268217""]",1
83,1084,4/7/21 8:12,1LCD91R0GS,SCHOICE,"[""268202""]",1
83,1084,4/7/21 8:12,1LCD91R0GV,FILLBLANK,"[""268163""]",0
83,1084,4/7/21 8:12,1LCD91R0H0,MCHOICE,"[""268205""]",1
83,1084,4/7/21 8:12,1LCD91R0H3,FILLBLANK,"[""268217""]",1
83,1084,4/7/21 8:12,1LCD91R0H4,SCHOICE,"[""268163""]",1
83,1084,4/7/21 8:12,1LCD91R0H7,MCHOICE,"[""268350""]",1
83,1110,4/10/21 8:01,1LCL6TTDTJ,SCHOICE,"[""268196""]",1
83,1110,4/10/21 8:01,1LCL6TTDTO,SCHOICE,"[""268202""]",1
83,1110,4/10/21 8:01,1LCL6TTDTP,SHORTANSWER,"[""268207"", ""268201"", ""268202""]",1
83,1110,4/10/21 8:01,1LCL6TTDTS,SCHOICE,"[""268217""]",1
83,1110,4/10/21 8:01,1LCL6TTDTX,FILLBLANK,"[""268088""]",1
83,1110,4/10/21 8:01,1LCL6TTDU0,SHORTANSWER,"[""268217""]",1
83,1110,4/10/21 8:01,1LCL6TTDU1,MCHOICE,"[""268133""]",0.4
83,1110,4/10/21 8:01,1LCL6TTDU2,FILLBLANK,"[""268216""]",1
83,1110,4/10/21 8:01,1LCL6TTDU8,SCHOICE,"[""268207""]",1
83,1110,4/10/21 8:01,1LCL6TTDU9,SHORTANSWER,"[""268350""]",0.833333
83,1110,4/10/21 8:01,1LCL6TTDUA,SHORTANSWER,"[""268132"", ""268138""]",1
83,1110,4/10/21 8:01,1LCL6TTDUC,MCHOICE,"[""268101""]",1
83,1110,4/10/21 8:01,1LCL6TTDUI,SHORTANSWER,"[""268104""]",0.916667
83,1110,4/10/21 8:01,1LCL6TTDUJ,SCHOICE,"[""268104""]",1
83,1110,4/10/21 8:01,1LCL6TTDUK,SHORTANSWER,"[""268184"", ""268202"", ""268201""]",1
83,1110,4/10/21 8:01,1LCL6TTDUL,SCHOICE,"[""268195""]",1
83,1110,4/10/21 8:01,1LCL6TTDUO,MCHOICE,"[""268195""]",0
83,1110,4/10/21 8:01,1LCL6TTDUQ,FILLBLANK,"[""268347""]",1
83,1110,4/10/21 8:01,1LCL6TTDUR,SCHOICE,"[""268641""]",1
83,1152,4/17/21 9:03,1LD9060I5D,SHORTANSWER,"[""268104"", ""268106""]",0.285714
83,1152,4/17/21 9:03,1LD9060I5I,FILLBLANK,"[""268183""]",1
83,1152,4/17/21 9:03,1LD9060I5L,SHORTANSWER,"[""268183"", ""268202""]",1
83,1152,4/17/21 9:03,1LD9060I5M,FILLBLANK,"[""268216""]",0
83,1152,4/17/21 9:03,1LD9060I5V,FILLBLANK,"[""268050""]",0
83,1152,4/17/21 9:03,1LD9060I6C,FILLBLANK,"[""268353""]",0
83,1200,4/27/21 0:00,1LEKMUEPTH,FILLBLANK,"[""268195""]",0
83,1200,4/27/21 0:00,1LEKMUEPTU,SCHOICE,"[""268353""]",1
83,1200,4/27/21 0:00,1LEKMUEPTX,FILLBLANK,"[""268164"", ""268166""]",1
83,1200,4/27/21 0:00,1LEKMUEPU6,MCHOICE,"[""268207""]",1
83,1200,4/27/21 0:00,1LEKMUEPUG,SCHOICE,"[""268216""]",1
83,1200,4/27/21 0:00,1LEKMUEPUI,SCHOICE,"[""268030""]",0
83,1200,4/27/21 0:00,1LEKMUEPUM,SCHOICE,"[""268217""]",0
83,1200,4/27/21 0:00,1LEKMUEPUO,MCHOICE,"[""268030"", ""268189"", ""268204""]",0.4
83,1218,5/5/21 11:25,1LEWJIIA4O,SCHOICE,"[""268106"", ""268118""]",1
83,1218,5/5/21 11:25,1LEWJIIA4V,SCHOICE,"[""268024""]",0
83,1218,5/5/21 11:25,1LEWJIIA4W,FILLBLANK,"[""268195""]",0
83,1218,5/5/21 11:25,1LEWJIIA53,MCHOICE,"[""268104"", ""268103""]",0.4
83,1218,5/5/21 11:25,1LEWJIIA55,SCHOICE,"[""268204""]",0
83,1218,5/5/21 11:25,1LEWJIIA5A,SCHOICE,"[""268383""]",1
83,1218,5/5/21 11:25,1LEWJIIA5F,FILLBLANK,"[""268217""]",1
83,1218,5/5/21 11:25,1LEWJIIA5Q,SCHOICE,"[""268086""]",1
83,1331,5/26/21 11:38,1LHRQND5FD,SCHOICE,"[""268212""]",1
83,1331,5/26/21 11:38,1LHRQND5FJ,FILLBLANK,"[""268004""]",1
83,1331,5/26/21 11:38,1LHRQND5FO,SCHOICE,"[""268024""]",1
83,1331,5/26/21 11:38,1LHRQND5G2,SCHOICE,"[""268014"", ""268165""]",1
83,1331,5/26/21 11:38,1LHRQND5G6,SCHOICE,"[""268008""]",1
83,1331,5/26/21 11:38,1LHRQND5G7,FILLBLANK,"[""268028""]",1
83,1331,5/26/21 11:38,1LHRQND5G8,SCHOICE,"[""268017""]",1
83,1331,5/26/21 11:38,1LHRQND5GB,MCHOICE,"[""268240""]",1
83,1331,5/26/21 11:38,1LHRQND5GD,FILLBLANK,"[""268028"", ""268027""]",1
83,1559,9/4/21 0:00,1LSSNMNNL5,FILLBLANK,"[""268054""]",1
83,1559,9/4/21 0:00,1LSSNMNNLC,SCHOICE,"[""268086""]",0
83,1559,9/4/21 0:00,1LSSNMNNLD,SHORTANSWER,"[""268133"", ""268132""]",1
83,1559,9/4/21 0:00,1LSSNMNNLE,FILLBLANK,"[""268049""]",1
83,1559,9/4/21 0:00,1LSSNMNNLI,FILLBLANK,"[""268043""]",1
83,1559,9/4/21 0:00,1LSSNMNNLT,SHORTANSWER,"[""268050"", ""268043""]",0.75
83,1559,9/4/21 0:00,1LSSNMNNLU,SCHOICE,"[""268090""]",1
