stuUserId,knowledgeTagIds,scorePercentage
82,"[""268264""]",1.0
82,"[""268272""]",1.0
82,"[""268274""]",1.0
82,"[""268285""]",1.0
82,"[""268286""]",0.0
82,"[""268289""]",1.0
82,"[""268290""]",1.0
82,"[""268291""]",1.0
82,"[""268292""]",1.0
82,"[""268293""]",1.0
82,"[""268299""]",1.0
82,"[""268300""]",1.0
82,"[""268320""]",1.0
82,"[""268327""]",1.0
82,"[""268327""]",1.0
82,"[""268331""]",1.0
82,"[""268333""]",1.0
82,"[""268346""]",0.95
82,"[""268347""]",0.6666666666666666
82,"[""268350""]",1.0
82,"[""268351""]",1.0
82,"[""268352""]",1.0
82,"[""268353""]",1.0
82,"[""268353""]",1.0
82,"[""268354""]",1.0
82,"[""268356""]",0.9166666666666666
82,"[""268357""]",1.0
82,"[""268358""]",1.0
82,"[""268360""]",0.9722221666666666
82,"[""268361""]",0.8888889999999999
82,"[""268362""]",1.0
82,"[""268371""]",1.0
82,"[""268372""]",1.0
82,"[""268374""]",1.0
82,"[""268384""]",0.75
82,"[""268384""]",1.0
82,"[""268385""]",1.0
82,"[""268385""]",1.0
82,"[""268391""]",1.0
82,"[""268391""]",1.0
82,"[""268393""]",1.0
82,"[""268394""]",1.0
82,"[""268396""]",1.0
82,"[""268397""]",0.75
82,"[""268397""]",1.0
82,"[""268399""]",1.0
82,"[""268400""]",0.75
82,"[""268412""]",1.0
82,"[""268413""]",1.0
82,"[""268413""]",1.0
82,"[""268414""]",1.0
82,"[""268474""]",1.0
82,"[""268527""]",1.0
82,"[""268529""]",0.833333
82,"[""268540""]",1.0
82,"[""268566""]",1.0
82,"[""268641""]",1.0
82,"[""268782""]",1.0
84,"[""268004""]",1.0
84,"[""268007""]",1.0
84,"[""268008""]",1.0
84,"[""268009""]",1.0
84,"[""268011""]",0.0
84,"[""268013""]",0.8
84,"[""268014""]",1.0
84,"[""268014""]",1.0
84,"[""268015""]",1.0
84,"[""268017""]",1.0
84,"[""268017""]",0.8
84,"[""268024""]",1.0
84,"[""268026""]",1.0
84,"[""268027""]",1.0
84,"[""268028""]",1.0
84,"[""268029""]",1.0
84,"[""268030""]",1.0
84,"[""268030""]",1.0
84,"[""268034""]",1.0
84,"[""268035""]",1.0
84,"[""268036""]",1.0
84,"[""268039""]",0.0
84,"[""268043""]",0.8
84,"[""268044""]",1.0
84,"[""268045""]",0.7777776666666667
84,"[""268047""]",1.0
84,"[""268049""]",1.0
84,"[""268050""]",1.0
84,"[""268051""]",1.0
84,"[""268052""]",0.6666666666666666
84,"[""268054""]",0.6666666666666666
84,"[""268056""]",1.0
84,"[""268068""]",0.6
84,"[""268073""]",1.0
84,"[""268074""]",0.666667
84,"[""268075""]",1.0
84,"[""268078""]",0.583333
84,"[""268084""]",1.0
84,"[""268085""]",1.0
84,"[""268086""]",0.43333325
84,"[""268088""]",0.9722223333333333
84,"[""268090""]",0.4666666666666666
84,"[""268091""]",1.0
84,"[""268093""]",1.0
84,"[""268094""]",0.5
84,"[""268095""]",1.0
84,"[""268101""]",0.8333335
84,"[""268101""]",0.6944443333333333
84,"[""268102""]",0.875
84,"[""268103""]",0.3333335
84,"[""268104""]",0.70416675
84,"[""268106""]",1.0
84,"[""268106""]",1.0
84,"[""268110""]",0.6
84,"[""268111""]",1.0
84,"[""268112""]",1.0
84,"[""268117""]",1.0
84,"[""268118""]",0.9375
84,"[""268123""]",1.0
84,"[""268124""]",1.0
84,"[""268125""]",0.75
84,"[""268126""]",1.0
84,"[""268127""]",0.9099999999999999
84,"[""268128""]",0.8
84,"[""268129""]",1.0
84,"[""268130""]",0.825
84,"[""268131""]",1.0
84,"[""268132""]",1.0
84,"[""268132""]",1.0
84,"[""268133""]",0.7785715
84,"[""268134""]",0.6666666666666666
84,"[""268136""]",0.857143
84,"[""268138""]",1.0
84,"[""268139""]",1.0
84,"[""268142""]",1.0
84,"[""268147""]",1.0
84,"[""268148""]",1.0
84,"[""268149""]",1.0
84,"[""268150""]",0.6666666666666666
84,"[""268156""]",1.0
84,"[""268156""]",0.9166665
84,"[""268157""]",1.0
84,"[""268158""]",1.0
84,"[""268163""]",0.6666666666666666
84,"[""268164""]",1.0
84,"[""268165""]",1.0
84,"[""268165""]",1.0
84,"[""268166""]",1.0
84,"[""268166""]",1.0
84,"[""268174""]",0.7
84,"[""268177""]",1.0
84,"[""268178""]",1.0
84,"[""268183""]",0.7083335
84,"[""268184""]",1.0
84,"[""268184""]",1.0
84,"[""268189""]",1.0
84,"[""268190""]",1.0
84,"[""268191""]",1.0
84,"[""268194""]",1.0
84,"[""268195""]",0.6666666666666666
84,"[""268196""]",1.0
84,"[""268196""]",1.0
84,"[""268197""]",1.0
84,"[""268201""]",1.0
84,"[""268202""]",1.0
84,"[""268202""]",0.7083335
84,"[""268203""]",1.0
84,"[""268204""]",1.0
84,"[""268205""]",1.0
84,"[""268207""]",1.0
84,"[""268212""]",1.0
84,"[""268213""]",1.0
84,"[""268216""]",1.0
84,"[""268217""]",1.0
84,"[""268237""]",1.0
84,"[""268240""]",1.0
84,"[""268245""]",1.0
84,"[""268259""]",1.0
84,"[""268260""]",1.0
84,"[""268262""]",1.0
84,"[""268262""]",1.0
84,"[""268264""]",1.0
84,"[""268272""]",1.0
84,"[""268274""]",1.0
84,"[""268285""]",1.0
84,"[""268286""]",1.0
84,"[""268289""]",1.0
84,"[""268290""]",1.0
84,"[""268291""]",1.0
84,"[""268292""]",0.5
84,"[""268293""]",0.833333
84,"[""268299""]",1.0
84,"[""268300""]",1.0
84,"[""268320""]",1.0
84,"[""268327""]",0.791667
84,"[""268327""]",1.0
84,"[""268331""]",1.0
84,"[""268333""]",1.0
84,"[""268346""]",0.79166675
84,"[""268347""]",0.4666666666666666
84,"[""268350""]",1.0
84,"[""268351""]",1.0
84,"[""268352""]",1.0
84,"[""268352""]",0.833333
84,"[""268353""]",1.0
84,"[""268353""]",1.0
84,"[""268354""]",1.0
84,"[""268356""]",0.722222
84,"[""268357""]",1.0
84,"[""268358""]",1.0
84,"[""268360""]",0.9166666666666666
84,"[""268361""]",0.8333333333333334
84,"[""268362""]",1.0
84,"[""268371""]",1.0
84,"[""268372""]",1.0
84,"[""268374""]",1.0
84,"[""268384""]",0.5
84,"[""268384""]",1.0
84,"[""268385""]",0.7999999999999999
84,"[""268385""]",1.0
84,"[""268391""]",1.0
84,"[""268391""]",1.0
84,"[""268393""]",1.0
84,"[""268394""]",1.0
84,"[""268396""]",1.0
84,"[""268397""]",0.7083335
84,"[""268397""]",0.9444443333333333
84,"[""268399""]",0.95833325
84,"[""268400""]",0.75
84,"[""268412""]",0.9583335
84,"[""268413""]",1.0
84,"[""268413""]",1.0
84,"[""268414""]",1.0
84,"[""268474""]",1.0
84,"[""268527""]",1.0
84,"[""268529""]",0.75
84,"[""268540""]",1.0
84,"[""268566""]",1.0
84,"[""268641""]",1.0
84,"[""268782""]",1.0
84,"[""268799""]",0.0
85,"[""268004""]",1.0
85,"[""268007""]",1.0
85,"[""268008""]",1.0
85,"[""268009""]",1.0
85,"[""268011""]",1.0
85,"[""268013""]",1.0
85,"[""268014""]",1.0
85,"[""268014""]",1.0
85,"[""268015""]",1.0
85,"[""268017""]",1.0
85,"[""268017""]",1.0
85,"[""268024""]",1.0
85,"[""268026""]",1.0
85,"[""268027""]",1.0
85,"[""268028""]",1.0
85,"[""268029""]",1.0
85,"[""268030""]",1.0
85,"[""268030""]",1.0
85,"[""268034""]",1.0
85,"[""268035""]",1.0
85,"[""268036""]",1.0
85,"[""268039""]",1.0
85,"[""268043""]",1.0
85,"[""268044""]",1.0
85,"[""268045""]",1.0
85,"[""268047""]",0.75
85,"[""268049""]",1.0
85,"[""268050""]",0.75
85,"[""268051""]",1.0
85,"[""268052""]",0.6666666666666666
85,"[""268054""]",0.6666666666666666
85,"[""268056""]",1.0
85,"[""268062""]",1.0
85,"[""268068""]",1.0
85,"[""268073""]",1.0
85,"[""268074""]",1.0
85,"[""268075""]",1.0
85,"[""268078""]",1.0
85,"[""268084""]",1.0
85,"[""268085""]",1.0
85,"[""268086""]",1.0
85,"[""268088""]",1.0
85,"[""268090""]",1.0
85,"[""268091""]",1.0
85,"[""268093""]",1.0
85,"[""268094""]",1.0
85,"[""268095""]",1.0
85,"[""268101""]",0.875
85,"[""268101""]",1.0
85,"[""268102""]",1.0
85,"[""268103""]",0.875
85,"[""268104""]",0.85416675
85,"[""268106""]",1.0
85,"[""268106""]",1.0
85,"[""268110""]",1.0
85,"[""268111""]",1.0
85,"[""268112""]",1.0
85,"[""268117""]",1.0
85,"[""268118""]",0.97916675
85,"[""268123""]",1.0
85,"[""268124""]",1.0
85,"[""268125""]",0.975
85,"[""268126""]",1.0
85,"[""268127""]",0.975
85,"[""268128""]",1.0
85,"[""268129""]",1.0
85,"[""268130""]",0.9375
85,"[""268131""]",1.0
85,"[""268132""]",1.0
85,"[""268132""]",1.0
85,"[""268133""]",0.7964285
85,"[""268134""]",1.0
85,"[""268136""]",0.892857
85,"[""268138""]",1.0
85,"[""268142""]",1.0
85,"[""268147""]",1.0
85,"[""268148""]",1.0
85,"[""268149""]",1.0
85,"[""268150""]",1.0
85,"[""268156""]",1.0
85,"[""268156""]",1.0
85,"[""268157""]",1.0
85,"[""268158""]",1.0
85,"[""268163""]",1.0
85,"[""268164""]",1.0
85,"[""268165""]",0.5
85,"[""268165""]",1.0
85,"[""268166""]",1.0
85,"[""268174""]",1.0
85,"[""268177""]",1.0
85,"[""268178""]",1.0
85,"[""268183""]",1.0
85,"[""268184""]",0.25
85,"[""268184""]",1.0
85,"[""268190""]",1.0
85,"[""268191""]",1.0
85,"[""268194""]",1.0
85,"[""268195""]",0.6666666666666666
85,"[""268196""]",1.0
85,"[""268196""]",1.0
85,"[""268197""]",1.0
85,"[""268201""]",1.0
85,"[""268202""]",0.25
85,"[""268202""]",1.0
85,"[""268203""]",1.0
85,"[""268204""]",1.0
85,"[""268205""]",1.0
85,"[""268207""]",1.0
85,"[""268212""]",1.0
85,"[""268213""]",1.0
85,"[""268216""]",1.0
85,"[""268217""]",1.0
85,"[""268237""]",1.0
85,"[""268240""]",1.0
85,"[""268245""]",1.0
85,"[""268259""]",1.0
85,"[""268260""]",1.0
85,"[""268262""]",1.0
85,"[""268262""]",1.0
85,"[""268264""]",1.0
85,"[""268272""]",1.0
85,"[""268274""]",1.0
85,"[""268285""]",1.0
85,"[""268286""]",1.0
85,"[""268289""]",1.0
85,"[""268290""]",0.85
85,"[""268291""]",0.7999999999999999
85,"[""268292""]",1.0
85,"[""268299""]",1.0
85,"[""268300""]",1.0
85,"[""268320""]",1.0
85,"[""268327""]",0.8333335
85,"[""268327""]",1.0
85,"[""268331""]",1.0
85,"[""268333""]",1.0
85,"[""268346""]",1.0
85,"[""268347""]",0.6666666666666666
85,"[""268350""]",1.0
85,"[""268351""]",1.0
85,"[""268352""]",1.0
85,"[""268352""]",0.916667
85,"[""268353""]",1.0
85,"[""268353""]",1.0
85,"[""268354""]",1.0
85,"[""268356""]",0.9444446666666666
85,"[""268357""]",1.0
85,"[""268358""]",1.0
85,"[""268360""]",0.9861111666666668
85,"[""268361""]",0.8888889999999999
85,"[""268362""]",1.0
85,"[""268371""]",1.0
85,"[""268372""]",1.0
85,"[""268374""]",1.0
85,"[""268383""]",1.0
85,"[""268384""]",1.0
85,"[""268384""]",1.0
85,"[""268385""]",0.7999999999999999
85,"[""268385""]",1.0
85,"[""268391""]",1.0
85,"[""268391""]",1.0
85,"[""268393""]",1.0
85,"[""268394""]",1.0
85,"[""268396""]",1.0
85,"[""268397""]",1.0
85,"[""268397""]",0.9722223333333333
85,"[""268399""]",0.97916675
85,"[""268400""]",1.0
85,"[""268412""]",1.0
85,"[""268413""]",1.0
85,"[""268413""]",1.0
85,"[""268414""]",1.0
85,"[""268474""]",1.0
85,"[""268527""]",1.0
85,"[""268529""]",0.916667
85,"[""268566""]",1.0
85,"[""268641""]",1.0
85,"[""268799""]",1.0
86,"[""268004""]",1.0
86,"[""268007""]",0.5
86,"[""268008""]",0.6666666666666666
86,"[""268009""]",1.0
86,"[""268011""]",1.0
86,"[""268013""]",1.0
86,"[""268014""]",1.0
86,"[""268014""]",0.0
86,"[""268015""]",1.0
86,"[""268017""]",1.0
86,"[""268017""]",1.0
86,"[""268024""]",1.0
86,"[""268026""]",1.0
86,"[""268027""]",1.0
86,"[""268028""]",0.75
86,"[""268029""]",1.0
86,"[""268030""]",0.0
86,"[""268030""]",1.0
86,"[""268034""]",1.0
86,"[""268035""]",1.0
86,"[""268036""]",1.0
86,"[""268039""]",1.0
86,"[""268043""]",0.6
86,"[""268044""]",1.0
86,"[""268045""]",0.6666666666666666
86,"[""268047""]",1.0
86,"[""268049""]",0.6666666666666666
86,"[""268050""]",1.0
86,"[""268051""]",1.0
86,"[""268052""]",1.0
86,"[""268054""]",1.0
86,"[""268056""]",1.0
86,"[""268068""]",1.0
86,"[""268073""]",1.0
86,"[""268074""]",1.0
86,"[""268075""]",1.0
86,"[""268078""]",1.0
86,"[""268084""]",1.0
86,"[""268085""]",1.0
86,"[""268086""]",0.8800000000000001
86,"[""268088""]",1.0
86,"[""268090""]",0.6666666666666666
86,"[""268091""]",0.8333335
86,"[""268093""]",1.0
86,"[""268094""]",1.0
86,"[""268095""]",1.0
86,"[""268101""]",0.75
86,"[""268101""]",0.9166666666666666
86,"[""268102""]",0.875
86,"[""268103""]",0.75
86,"[""268104""]",0.8125
86,"[""268106""]",1.0
86,"[""268106""]",1.0
86,"[""268110""]",1.0
86,"[""268111""]",1.0
86,"[""268112""]",1.0
86,"[""268117""]",1.0
86,"[""268118""]",1.0
86,"[""268123""]",1.0
86,"[""268124""]",1.0
86,"[""268125""]",0.8
86,"[""268126""]",0.75
86,"[""268127""]",0.78
86,"[""268128""]",1.0
86,"[""268129""]",1.0
86,"[""268130""]",0.5
86,"[""268131""]",1.0
86,"[""268132""]",0.7916665
86,"[""268132""]",1.0
86,"[""268133""]",0.6535715
86,"[""268134""]",0.6666666666666666
86,"[""268136""]",0.607143
86,"[""268138""]",1.0
86,"[""268139""]",1.0
86,"[""268142""]",1.0
86,"[""268147""]",1.0
86,"[""268148""]",1.0
86,"[""268149""]",1.0
86,"[""268150""]",1.0
86,"[""268156""]",1.0
86,"[""268156""]",1.0
86,"[""268157""]",1.0
86,"[""268158""]",1.0
86,"[""268163""]",1.0
86,"[""268164""]",1.0
86,"[""268165""]",1.0
86,"[""268165""]",1.0
86,"[""268166""]",1.0
86,"[""268166""]",1.0
86,"[""268174""]",0.9583335
86,"[""268177""]",1.0
86,"[""268178""]",1.0
86,"[""268183""]",0.75
86,"[""268184""]",0.333333
86,"[""268184""]",1.0
86,"[""268189""]",1.0
86,"[""268190""]",1.0
86,"[""268191""]",0.7
86,"[""268194""]",1.0
86,"[""268195""]",0.6666666666666666
86,"[""268196""]",1.0
86,"[""268196""]",1.0
86,"[""268197""]",1.0
86,"[""268201""]",1.0
86,"[""268202""]",0.333333
86,"[""268202""]",0.75
86,"[""268203""]",1.0
86,"[""268204""]",1.0
86,"[""268205""]",0.0
86,"[""268207""]",0.0
86,"[""268212""]",1.0
86,"[""268213""]",1.0
86,"[""268216""]",1.0
86,"[""268217""]",1.0
86,"[""268237""]",1.0
86,"[""268240""]",1.0
86,"[""268245""]",1.0
86,"[""268259""]",0.6666666666666666
86,"[""268260""]",1.0
86,"[""268262""]",1.0
86,"[""268262""]",1.0
86,"[""268264""]",1.0
86,"[""268272""]",1.0
86,"[""268274""]",1.0
86,"[""268285""]",1.0
86,"[""268286""]",1.0
86,"[""268289""]",1.0
86,"[""268290""]",0.725
86,"[""268291""]",0.6333333333333333
86,"[""268292""]",0.5
86,"[""268293""]",1.0
86,"[""268299""]",1.0
86,"[""268300""]",1.0
86,"[""268320""]",1.0
86,"[""268327""]",1.0
86,"[""268327""]",1.0
86,"[""268331""]",1.0
86,"[""268333""]",1.0
86,"[""268346""]",0.8958335
86,"[""268347""]",1.0
86,"[""268350""]",1.0
86,"[""268351""]",0.0
86,"[""268352""]",1.0
86,"[""268352""]",0.416667
86,"[""268353""]",1.0
86,"[""268353""]",1.0
86,"[""268354""]",1.0
86,"[""268356""]",0.8055556666666667
86,"[""268357""]",1.0
86,"[""268358""]",1.0
86,"[""268360""]",0.7500001666666667
86,"[""268361""]",0.8333333333333334
86,"[""268362""]",1.0
86,"[""268371""]",1.0
86,"[""268372""]",1.0
86,"[""268374""]",1.0
86,"[""268384""]",0.583333
86,"[""268384""]",1.0
86,"[""268385""]",0.7999999999999999
86,"[""268385""]",1.0
86,"[""268391""]",1.0
86,"[""268391""]",1.0
86,"[""268393""]",1.0
86,"[""268394""]",1.0
86,"[""268396""]",1.0
86,"[""268397""]",0.7916665
86,"[""268397""]",0.6666666666666666
86,"[""268399""]",0.75
86,"[""268400""]",0.4916665
86,"[""268412""]",1.0
86,"[""268413""]",1.0
86,"[""268413""]",1.0
86,"[""268414""]",1.0
86,"[""268474""]",1.0
86,"[""268527""]",1.0
86,"[""268529""]",1.0
86,"[""268540""]",1.0
86,"[""268566""]",1.0
86,"[""268641""]",1.0
86,"[""268782""]",1.0
86,"[""268799""]",1.0
87,"[""268004""]",1.0
87,"[""268007""]",1.0
87,"[""268008""]",1.0
87,"[""268011""]",1.0
87,"[""268013""]",1.0
87,"[""268014""]",1.0
87,"[""268014""]",1.0
87,"[""268015""]",1.0
87,"[""268017""]",1.0
87,"[""268017""]",1.0
87,"[""268024""]",1.0
87,"[""268026""]",0.5
87,"[""268027""]",1.0
87,"[""268028""]",1.0
87,"[""268029""]",1.0
87,"[""268030""]",1.0
87,"[""268030""]",1.0
87,"[""268034""]",1.0
87,"[""268035""]",1.0
87,"[""268036""]",1.0
87,"[""268039""]",1.0
87,"[""268043""]",1.0
87,"[""268044""]",1.0
87,"[""268045""]",1.0
87,"[""268047""]",1.0
87,"[""268049""]",1.0
87,"[""268050""]",1.0
87,"[""268051""]",1.0
87,"[""268052""]",1.0
87,"[""268054""]",1.0
87,"[""268056""]",1.0
87,"[""268068""]",1.0
87,"[""268073""]",0.0
87,"[""268075""]",1.0
87,"[""268078""]",1.0
87,"[""268084""]",1.0
87,"[""268085""]",1.0
87,"[""268086""]",1.0
87,"[""268088""]",0.6666666666666666
87,"[""268090""]",0.6666666666666666
87,"[""268091""]",1.0
87,"[""268093""]",1.0
87,"[""268094""]",1.0
87,"[""268095""]",1.0
87,"[""268101""]",1.0
87,"[""268101""]",0.9583335
87,"[""268102""]",0.9583335
87,"[""268103""]",1.0
87,"[""268104""]",0.79166675
87,"[""268106""]",1.0
87,"[""268106""]",1.0
87,"[""268110""]",1.0
87,"[""268111""]",1.0
87,"[""268112""]",1.0
87,"[""268117""]",0.0
87,"[""268118""]",0.97916675
87,"[""268123""]",1.0
87,"[""268124""]",1.0
87,"[""268125""]",1.0
87,"[""268126""]",1.0
87,"[""268127""]",1.0
87,"[""268128""]",1.0
87,"[""268129""]",1.0
87,"[""268130""]",1.0
87,"[""268131""]",1.0
87,"[""268132""]",1.0
87,"[""268132""]",1.0
87,"[""268133""]",0.7785715
87,"[""268134""]",1.0
87,"[""268136""]",0.857143
87,"[""268138""]",1.0
87,"[""268142""]",1.0
87,"[""268147""]",1.0
87,"[""268148""]",1.0
87,"[""268149""]",1.0
87,"[""268150""]",1.0
87,"[""268156""]",1.0
87,"[""268156""]",1.0
87,"[""268157""]",1.0
87,"[""268158""]",1.0
87,"[""268163""]",1.0
87,"[""268164""]",1.0
87,"[""268165""]",1.0
87,"[""268165""]",1.0
87,"[""268166""]",1.0
87,"[""268166""]",1.0
87,"[""268174""]",0.9583335
87,"[""268177""]",1.0
87,"[""268178""]",1.0
87,"[""268183""]",1.0
87,"[""268184""]",1.0
87,"[""268184""]",1.0
87,"[""268189""]",1.0
87,"[""268190""]",1.0
87,"[""268191""]",1.0
87,"[""268194""]",1.0
87,"[""268195""]",1.0
87,"[""268196""]",1.0
87,"[""268196""]",1.0
87,"[""268197""]",1.0
87,"[""268201""]",1.0
87,"[""268202""]",1.0
87,"[""268202""]",1.0
87,"[""268203""]",1.0
87,"[""268204""]",1.0
87,"[""268205""]",1.0
87,"[""268207""]",1.0
87,"[""268212""]",1.0
87,"[""268213""]",1.0
87,"[""268216""]",1.0
87,"[""268217""]",1.0
87,"[""268237""]",1.0
87,"[""268240""]",1.0
87,"[""268245""]",1.0
87,"[""268259""]",1.0
87,"[""268260""]",1.0
87,"[""268262""]",1.0
87,"[""268262""]",1.0
87,"[""268264""]",1.0
87,"[""268272""]",1.0
87,"[""268274""]",1.0
87,"[""268285""]",1.0
87,"[""268286""]",1.0
87,"[""268289""]",1.0
87,"[""268290""]",1.0
87,"[""268291""]",1.0
87,"[""268292""]",1.0
87,"[""268299""]",1.0
87,"[""268300""]",1.0
87,"[""268320""]",1.0
87,"[""268327""]",0.916667
87,"[""268327""]",1.0
87,"[""268331""]",1.0
87,"[""268333""]",1.0
87,"[""268346""]",0.9833334
87,"[""268347""]",1.0
87,"[""268350""]",1.0
87,"[""268351""]",1.0
87,"[""268352""]",1.0
87,"[""268353""]",1.0
87,"[""268353""]",1.0
87,"[""268354""]",1.0
87,"[""268356""]",0.9722223333333333
87,"[""268357""]",1.0
87,"[""268358""]",1.0
87,"[""268360""]",0.8750001666666666
87,"[""268361""]",0.9722223333333333
87,"[""268362""]",1.0
87,"[""268371""]",1.0
87,"[""268372""]",1.0
87,"[""268374""]",1.0
87,"[""268384""]",1.0
87,"[""268384""]",1.0
87,"[""268385""]",0.7999999999999999
87,"[""268385""]",1.0
87,"[""268391""]",1.0
87,"[""268391""]",1.0
87,"[""268393""]",1.0
87,"[""268394""]",1.0
87,"[""268396""]",1.0
87,"[""268397""]",1.0
87,"[""268397""]",0.9722223333333333
87,"[""268399""]",0.97916675
87,"[""268400""]",1.0
87,"[""268412""]",1.0
87,"[""268413""]",1.0
87,"[""268413""]",1.0
87,"[""268414""]",1.0
87,"[""268474""]",1.0
87,"[""268527""]",1.0
87,"[""268529""]",0.916667
87,"[""268566""]",1.0
87,"[""268641""]",1.0
87,"[""268799""]",1.0
88,"[""268004""]",1.0
88,"[""268007""]",0.5
88,"[""268008""]",1.0
88,"[""268009""]",1.0
88,"[""268011""]",1.0
88,"[""268013""]",1.0
88,"[""268014""]",1.0
88,"[""268014""]",0.0
88,"[""268015""]",1.0
88,"[""268017""]",1.0
88,"[""268017""]",1.0
88,"[""268024""]",1.0
88,"[""268026""]",0.5
88,"[""268027""]",1.0
88,"[""268028""]",1.0
88,"[""268029""]",1.0
88,"[""268030""]",1.0
88,"[""268030""]",0.7
88,"[""268034""]",1.0
88,"[""268035""]",1.0
88,"[""268036""]",1.0
88,"[""268039""]",1.0
88,"[""268043""]",1.0
88,"[""268044""]",0.0
88,"[""268045""]",0.7777776666666667
88,"[""268047""]",1.0
88,"[""268049""]",0.6666666666666666
88,"[""268050""]",1.0
88,"[""268051""]",1.0
88,"[""268052""]",1.0
88,"[""268054""]",0.6666666666666666
88,"[""268056""]",1.0
88,"[""268068""]",0.6
88,"[""268073""]",1.0
88,"[""268074""]",1.0
88,"[""268075""]",0.0
88,"[""268078""]",0.916667
88,"[""268084""]",1.0
88,"[""268085""]",1.0
88,"[""268086""]",0.6666666
88,"[""268088""]",1.0
88,"[""268090""]",1.0
88,"[""268091""]",0.9166665
88,"[""268093""]",1.0
88,"[""268094""]",1.0
88,"[""268095""]",1.0
88,"[""268101""]",1.0
88,"[""268101""]",0.30555533333333335
88,"[""268102""]",0.7916665
88,"[""268103""]",1.0
88,"[""268104""]",0.85416675
88,"[""268106""]",1.0
88,"[""268106""]",0.0
88,"[""268110""]",1.0
88,"[""268111""]",1.0
88,"[""268112""]",1.0
88,"[""268117""]",0.5
88,"[""268118""]",1.0
88,"[""268123""]",1.0
88,"[""268124""]",1.0
88,"[""268125""]",0.9625
88,"[""268126""]",1.0
88,"[""268127""]",0.6825
88,"[""268128""]",0.8
88,"[""268129""]",1.0
88,"[""268130""]",0.70625
88,"[""268131""]",1.0
88,"[""268132""]",1.0
88,"[""268132""]",1.0
88,"[""268133""]",0.83214275
88,"[""268134""]",1.0
88,"[""268136""]",0.9142855000000001
88,"[""268138""]",1.0
88,"[""268139""]",1.0
88,"[""268142""]",1.0
88,"[""268147""]",1.0
